stdno,name,gender,country,curriculum,scholarship,college,earned,classif,yearlevel,allowed,grp,npriority,nalternates,ncurrent
8482-39651,Simon McGrath,M,1,BSCHEM-2011,0,CAS,40,2,2,19,4,8,5,0,
7530-59578,Alexander Reid,F,1,BSHE-2011,0,CHE,33,1,2,20,4,8,13,0,
6861-32370,Hannah Skinner,F,1,BSABM-2011,0,CEM,24,1,2,17,4,8,10,0,
0616-68852,Nicholas Anderson,M,1,BSAC-2011,0,CA-CAS,31,1,2,17,4,7,13,0,
4594-70721,Katherine Taylor,F,1,BSECO-2012,0,CEM,29,1,2,18,4,7,7,0,
9076-80843,Amanda McLean,F,1,BSABE-2011,0,CEAT,30,1,2,20,4,9,8,0,
0327-54485,Sue Wallace,M,1,BSCS-2011-SP-PR,0,CAS,35,1,2,18,4,8,7,0,
3890-13540,Lisa Forsyth,M,1,BSCS-2011-SP-PR,0,CAS,35,1,2,18,4,8,7,0,
4971-44168,Jan Peake,M,1,BSHE-2011,0,CHE,15,1,1,18,4,7,11,0,
8016-12651,Sue Hart,F,1,BSCS-2011-SP-PR,0,CAS,35,1,2,18,4,8,7,0,
2995-17871,Anna Davies,F,1,BSCS-2011-SP-PR,0,CAS,35,1,2,18,4,7,7,0,
9671-84695,Leah Vaughan,F,1,BSHE-2011,0,CHE,18,1,2,20,4,8,9,0,
7716-66956,Michelle Short,F,1,PREVM-2011,0,CVM,24,2,2,19,4,7,2,0,
3779-76652,Harry Coleman,F,1,BSA-2011,0,CA,33,1,2,18,4,8,9,0,
1490-78819,Dominic Smith,F,1,BSCS-2011-SP-PR,0,CAS,32,1,2,18,4,8,8,0,
4424-97508,Max Mathis,F,1,BSCHEM-2011,0,CAS,39,1,2,19,4,9,8,0,
1941-80778,Lucas Hill,F,1,BSCHEM-2011,0,CAS,36,1,2,19,4,9,9,0,
6047-71248,Lucas Hudson,M,1,BSAC-2011,0,CA-CAS,39,1,2,17,4,7,16,0,
0344-63094,Lily Ferguson,M,1,BSEE-2011,0,CEAT,24,1,2,18,4,7,2,0,
9041-54973,Diana McLean,F,1,BSCS-2011-SP-PR,0,CAS,35,1,2,18,4,8,6,0,
4380-38396,Gavin Hart,M,1,BSIE-2013,0,CEAT,15,1,1,20,4,6,0,0,
8192-45730,Diane North,F,1,BSCHEM-2011,0,CAS,39,1,2,19,4,9,8,0,
8435-46428,Sonia Brown,M,1,BSECO-2012,0,CEM,29,1,2,18,4,7,7,0,
1610-70383,Anna Berry,M,1,BSABE-2011,0,CEAT,36,1,2,20,4,9,8,0,
3298-34088,Lisa Hodges,M,1,BSCHEM-2011,0,CAS,33,1,2,19,4,8,9,0,
2813-52111,Richard Avery,F,1,BSCS-2011-SP-PR,0,CAS,29,1,2,18,4,8,7,0,
0556-07120,Tracey Bailey,F,1,BSECO-2012,0,CEM,32,1,2,18,4,7,7,0,
8627-74218,Virginia Wallace,F,1,BSAC-2011,0,CA-CAS,33,1,2,17,4,7,17,0,
8699-19280,Julian Ellison,F,1,BSCHEM-2011,0,CAS,33,1,2,19,4,9,10,0,
4354-68795,Matt Parsons,M,1,BSEE-2011,0,CEAT,30,1,2,18,4,8,5,0,
1943-25184,Ryan Kerr,F,1,BSCS-2011-SP-PR,0,CAS,26,1,2,18,4,7,6,0,
9579-95999,Vanessa Vaughan,F,1,BSCS-2011-SP-PR,0,CAS,24,1,2,18,4,7,8,0,
2631-96166,Alexandra Rees,F,1,BSCHE-2011-GEN,0,CEAT,33,1,2,20,4,9,9,0,
9234-96670,Dylan Lewis,M,1,BSECO-2012,0,CEM,26,1,2,18,4,7,6,0,
1212-90710,Grace May,M,1,BSECO-2012,0,CEM,24,1,2,18,4,6,7,0,
4870-94115,Neil Welch,F,1,BSCHEM-2011,0,CAS,36,1,2,19,4,8,9,0,
0166-92038,Robert Buckland,M,1,BSCS-2011-SP-PR,0,CAS,27,1,2,18,4,8,5,0,
8460-25925,Michelle Short,M,1,BSECO-2012,0,CEM,24,1,2,18,4,7,7,0,
4284-92979,Bernadette Cornish,F,1,BSABE-2011,0,CEAT,30,1,2,20,4,9,8,0,
8169-93115,Frank Bell,F,1,BSECO-2012,0,CEM,32,1,2,18,4,8,7,0,
6148-24041,Warren Black,F,1,BSAC-2011,0,CA-CAS,23,1,2,17,4,7,10,0,
9002-89332,Joe Mackay,M,1,BSECO-2012,0,CEM,29,1,2,18,4,8,7,0,
0202-01896,Austin Lyman,M,1,BSCS-2011-SP-PR,0,CAS,12,1,1,17,4,8,5,0,
0315-24766,Carolyn Wallace,M,1,BSCS-2011-SP-PR,0,CAS,26,1,2,18,4,7,4,0,
4873-80227,Sue Wallace,F,1,BSCS-2011-SP-PR,0,CAS,12,1,1,17,4,7,7,0,
0268-84252,Samantha Langdon,F,1,BSDC-2011,0,CDC,21,1,2,18,4,8,4,0,
8739-92382,Jake Avery,F,1,BSECO-2012,0,CEM,12,1,1,17,4,6,10,0,
8421-28943,Liam Blake,M,1,BSECO-2012,0,CEM,27,1,2,18,4,6,6,0,
3977-19965,Heather Blake,F,1,BSBIO-2011,0,CAS,23,1,2,19,4,8,7,0,
6329-01454,Carol Springer,F,1,BSABE-2011,0,CEAT,33,1,2,20,4,8,8,0,
3078-33023,Paul Mackay,F,1,BSCS-2011-SP-PR,0,CAS,24,1,2,18,4,8,2,0,
8275-88056,Adrian Morrison,M,1,BSABE-2011,0,CEAT,30,1,2,20,4,9,6,0,
9075-80593,Austin Lyman,M,1,BSAC-2011,0,CA-CAS,33,1,2,17,4,8,14,0,
5574-57594,Anna Johnston,M,1,BSCHE-2011-GEN,0,CEAT,23,1,2,20,4,7,3,0,
6381-63458,Jane Lambert,M,1,BSN-2011,0,CHE,20,1,2,20,4,8,11,0,
9618-96198,Jan Welch,M,1,BSCS-2011-SP-PR,0,CAS,35,1,2,18,4,8,7,0,
8452-44085,Katherine Morgan,M,1,PREVM-2011,0,CVM,18,1,2,19,4,8,3,0,
1341-96118,Elizabeth Vaughan,F,1,BSCS-2011-SP-PR,0,CAS,26,1,2,18,4,7,5,0,
9569-52275,Lillian Churchill,M,1,BSCS-2011-SP-PR,0,CAS,15,1,1,17,4,7,7,0,
8710-81180,Austin White,F,1,BSCS-2011-SP-PR,0,CAS,24,1,2,18,4,6,3,0,
1224-05303,Kimberly Bower,M,1,BSEE-2011,0,CEAT,21,1,2,18,4,7,5,0,
0329-55090,Stewart Manning,M,1,BSEE-2011,0,CEAT,27,1,2,18,4,8,5,0,
8799-14561,Nicholas Greene,M,1,BSHE-2011,0,CHE,18,1,2,20,4,8,9,0,
8186-91899,Elizabeth Campbell,M,1,BAPHLO-2011,0,CAS,15,1,1,18,4,8,9,0,
6435-20047,Jessica Wilson,F,1,BSCHE-2011-GEN,0,CEAT,36,1,2,20,4,9,8,0,
9530-22281,Jane Churchill,F,1,BSCHE-2011-GEN,0,CEAT,36,1,2,20,4,10,7,0,
0287-29363,Colin Reid,M,1,PREVM-2011,0,CVM,9,1,1,18,4,8,6,0,
1626-33322,Anna Davidson,M,1,BSA-2011,0,CA,22,1,2,18,4,8,10,0,
1386-88850,Matt May,M,1,BSABE-2011,0,CEAT,13,1,1,18,4,7,9,0,
2442-81493,Theresa Grant,M,1,BSABE-2011,0,CEAT,32,1,2,20,4,9,9,0,
9714-04648,Eric Terry,F,1,BSFT-2011,0,CA,23,1,2,19,4,8,10,0,
5854-68972,Ruth Bailey,M,1,BSCS-2011-SP-PR,0,CAS,32,1,2,18,4,8,8,0,
6910-60743,Evan Mackay,F,1,BSMST-2011-BIO,0,CAS,33,1,2,20,4,9,9,0,
5713-60975,Angela Vance,M,1,BSEE-2011,0,CEAT,25,1,2,18,4,3,0,0,
8028-87276,Richard Walsh,F,1,BSMATH-2011,0,CAS,29,1,2,17,4,7,5,0,
1058-19670,Amy Ball,F,1,BSFT-2011,0,CA,29,1,2,19,4,8,8,0,
8729-62179,Sally Forsyth,M,1,BSABM-2011,0,CEM,30,1,2,17,4,7,8,0,
2178-89104,Amanda Gray,M,1,BSCS-2011-SP-PR,0,CAS,26,1,2,18,4,8,6,0,
0357-19103,Ryan Kerr,M,1,BSCHE-2011-GEN,0,CEAT,36,1,2,20,4,9,8,0,
5367-70423,Gordon Reid,M,1,BSEE-2011,0,CEAT,27,1,2,18,4,8,5,0,
7974-27062,Carol Lambert,F,1,BSAC-2011,0,CA-CAS,23,1,2,17,4,7,11,0,
9146-09012,Dominic Allan,F,1,BSCE-2011,0,CEAT,24,1,2,17,4,8,5,0,
3530-81055,Kylie Baker,M,1,BSCHE-2011-GEN,0,CEAT,30,1,2,20,4,8,3,0,
3259-82411,Vanessa Bell,M,1,BSCS-2011-SP-PR,0,CAS,23,1,2,18,4,8,6,0,
3473-62108,Amanda Bower,F,1,BSAM-2011,0,CAS,29,1,2,20,4,7,4,0,
8613-84766,Fiona Ince,M,1,BSCHE-2011-GEN,0,CEAT,29,1,2,20,4,8,2,0,
0430-47508,Justin Paige,F,1,BSAECO-2011,0,CEM,25,1,2,18,4,8,5,0,
7253-65619,Jane Parr,M,1,BSA-2011,0,CA,25,1,2,18,4,8,8,0,
4783-09519,Christian Watson,F,1,BSABT-2011,0,CA,22,1,2,19,4,8,8,0,
6174-40739,Angela Vance,F,1,BSF-2011,0,CFNR,15,1,1,18,4,7,0,0,
1694-98618,Gordon Gibson,F,1,BSCS-2011-SP-PR,0,CAS,35,1,2,18,4,8,7,0,
8542-09236,Christopher Cameron,M,1,PREVM-2011,0,CVM,24,2,2,19,4,7,2,0,
3875-66322,Elizabeth Campbell,M,1,BSCHEM-2011,0,CAS,36,1,2,19,4,9,9,0,
7822-60518,Blake Sanderson,F,1,BSAC-2011,0,CA-CAS,39,1,2,17,4,8,17,0,
4357-95719,Heather Quinn,F,1,BSCS-2011-SP-PR,0,CAS,35,1,2,18,4,8,7,0,
0631-67930,Hannah Grant,F,1,BSCS-2011-SP-PR,0,CAS,35,1,2,18,4,8,7,0,
6676-53144,Tim Gray,F,1,BSA-2011,0,CA,31,1,2,18,4,8,12,0,
3453-71433,Frank Hunter,F,1,BSECO-2012,0,CEM,32,1,2,18,4,8,7,0,
1189-22375,Adam Churchill,M,1,BSF-2011,0,CFNR,17,1,1,18,4,8,12,0,
4928-25017,Julia Langdon,M,1,BSF-2011,0,CFNR,23,1,2,21,4,9,8,0,
7324-06220,Dorothy Hill,F,1,PREVM-2011,0,CVM,35,2,2,19,4,8,3,0,
8955-18610,Amanda Gray,F,1,BSCS-2011-SP-PR,0,CAS,27,1,2,18,4,7,3,0,
1416-76847,Justin Ince,M,1,BSCS-2011-SP-PR,0,CAS,24,1,2,18,4,7,2,0,
1798-87255,Zoe Nash,F,1,BSF-2011,0,CFNR,20,1,2,21,4,9,5,0,
4564-09793,Leah Vaughan,M,1,BSECO-2012,0,CEM,29,1,2,18,4,7,7,0,
6092-90210,Donna McDonald,M,1,BSABE-2011,0,CEAT,36,1,2,20,4,9,8,0,
8201-06110,Diane Stewart,F,1,BSAC-2011,0,CA-CAS,39,1,2,17,4,8,16,0,
4375-29883,Michelle Bower,F,1,BSECO-2012,0,CEM,32,1,2,18,4,7,7,0,
4853-64404,Julian Randall,F,1,BSCHEM-2011,0,CAS,39,1,2,19,4,8,8,0,
9042-34156,Carl Gray,M,1,BSF-2011,0,CFNR,12,1,1,18,4,8,0,0,
6040-01237,Olivia Baker,M,1,BSAC-2011,0,CA-CAS,36,1,2,17,4,8,17,0,
8784-02708,Lucas Smith,M,1,BSABE-2011,0,CEAT,16,1,1,18,4,7,8,0,
2793-40695,Diana Paige,F,1,BSF-2011,0,CFNR,21,1,2,21,4,8,7,0,
3769-86624,Diana Martin,F,1,BSCE-2011,0,CEAT,24,1,2,17,4,8,6,0,
6057-49913,Jack Hardacre,F,1,BSCS-2011-SP-PR,0,CAS,21,1,2,18,4,8,1,0,
7693-27196,Neil Coleman,M,1,BSCE-2011,0,CEAT,10,1,1,18,4,5,0,0,
0820-50141,Joe Nolan,M,1,BSCS-2011-SP-PR,0,CAS,32,1,2,18,4,8,8,0,
6376-26968,Gavin Howard,F,1,BSECO-2012,0,CEM,26,1,2,18,4,7,5,0,
2477-67515,Eric Terry,M,1,PREVM-2011,0,CVM,30,2,2,19,4,8,2,0,
3485-18442,Gavin Howard,F,1,BSAC-2011,0,CA-CAS,39,1,2,17,4,7,17,0,
3006-46201,Alison White,M,1,BSCHEM-2011,0,CAS,36,1,2,19,4,8,8,0,
9269-31500,Matt May,M,1,BSCHEM-2011,0,CAS,36,1,2,19,4,8,8,0,
3269-69489,Christian Morrison,F,1,BSMATH-2011,0,CAS,32,1,2,17,4,7,5,0,
1542-46749,Blake Scott,M,1,BSCS-2011-SP-PR,0,CAS,35,1,2,18,4,7,7,0,
2118-48712,Chloe Walsh,F,1,BSMATH-2011,0,CAS,26,1,2,17,4,7,5,0,
2638-44678,Kevin Cameron,M,1,BSABE-2011,0,CEAT,27,1,2,20,4,9,7,0,
2720-35032,Wendy Knox,M,1,BSAC-2011,0,CA-CAS,29,1,2,17,4,6,8,0,
0137-97463,Austin Lewis,M,1,BSCS-2011-SP-PR,0,CAS,32,1,2,18,4,8,7,0,
5797-23050,Alison Hodges,F,1,BSABE-2011,0,CEAT,19,1,2,20,4,8,5,0,
4399-49971,Blake Sanderson,M,1,BSCHEM-2011,0,CAS,36,1,2,19,4,8,9,0,
4287-13434,Alexandra Rees,F,1,BSA-2011,0,CA,28,1,2,18,4,8,12,0,
0640-71751,Hannah Grant,M,1,BSABT-2011,0,CA,28,1,2,19,4,9,10,0,
6757-32854,Stephanie Russell,M,1,BSA-2011,0,CA,16,1,1,19,4,8,5,0,
9004-67824,Connor Fisher,M,1,BSABT-2011,0,CA,36,1,2,19,4,9,13,0,
7391-98225,Jessica Rampling,M,1,BSAECO-2011,0,CEM,10,1,1,19,4,9,2,0,
6700-99780,David Hunter,F,1,PREVM-2011,0,CVM,27,2,2,19,4,7,2,0,
3648-42620,Leah Vaughan,F,1,BSF-2011,0,CFNR,20,1,2,21,4,9,9,0,
2569-56643,Phil Russell,F,1,BSABE-2011,0,CEAT,30,1,2,20,4,9,7,0,
2761-24795,Lauren Thomson,M,1,BSCHEM-2011,0,CAS,36,1,2,19,4,8,8,0,
2432-95941,Emily Churchill,F,1,BSAECO-2011,0,CEM,31,1,2,18,4,8,11,0,
9696-42576,Paul Hill,M,1,BSCS-2011-SP-PR,0,CAS,21,1,2,18,4,6,5,0,
8681-76714,Frank Hunter,F,1,BSAECO-2011,0,CEM,22,1,2,18,4,8,7,0,
2131-50735,Fiona Hemmings,F,1,BSN-2011,0,CHE,23,1,2,20,4,9,12,0,
5511-27841,Jessica Johnston,M,1,BSCHE-2011-GEN,0,CEAT,36,1,2,20,4,9,8,0,
8536-40828,Richard Lee,M,1,PREVM-2011,0,CVM,24,2,2,19,4,8,5,0,
9708-00674,Joe Mackay,M,1,BSMATH-2011,0,CAS,9,1,1,17,4,7,7,0,
2291-63789,Julia Morrison,M,1,BSAP-2011,0,CAS,23,1,2,18,4,7,5,0,
8612-21928,Sonia Brown,F,1,BSF-2011,0,CFNR,28,1,2,21,4,9,9,0,
1866-44707,Brian Gibson,M,1,BSF-2011,0,CFNR,24,1,2,21,4,8,6,0,
9450-64025,Leah White,M,1,BSCS-2011-SP-PR,0,CAS,35,1,2,18,4,8,7,0,
0399-39753,Amelia James,M,1,BSCHE-2011-GEN,0,CEAT,36,1,2,20,4,9,8,0,
5770-96858,Adrian Mathis,F,1,PREVM-2011,0,CVM,26,2,2,19,4,7,5,0,
0533-30843,Jan Peake,M,1,BSECO-2012,0,CEM,18,1,2,18,4,6,7,0,
5096-38604,Sophie Morgan,M,1,BSECO-2012,0,CEM,12,1,1,17,4,7,9,0,
9685-78886,Sophie McGrath,M,1,BSAM-2011,0,CAS,24,1,2,20,4,8,2,0,
6745-93311,Michelle Parr,M,1,BSEE-2011,0,CEAT,16,1,1,18,4,7,2,0,
3748-88859,John Mitchell,F,1,BSCHE-2011-GEN,0,CEAT,34,1,2,20,4,8,4,0,
1203-86636,Edward Fisher,M,1,BSABE-2011,0,CEAT,22,1,2,20,4,8,5,0,
1021-90639,Dorothy Glover,M,1,BSAP-2011,0,CAS,23,1,2,18,4,8,4,0,
0914-27187,Ian Manning,F,1,BSAP-2011,0,CAS,21,1,2,18,4,7,2,0,
2487-85717,Benjamin Clarkson,F,1,BSAM-2011,0,CAS,23,1,2,20,4,7,5,0,
8198-35019,Robert Buckland,M,1,BSCE-2011,0,CEAT,11,1,1,18,4,7,2,0,
6507-97178,Sue Paterson,M,1,BSAP-2011,0,CAS,20,1,2,18,4,8,7,0,
7215-36428,Tracey Bailey,M,1,BSCHEM-2011,0,CAS,39,1,2,19,4,9,8,0,
9934-32710,Kylie Baker,F,1,BSCS-2011-SP-PR,0,CAS,35,1,2,18,4,8,7,0,
4503-61256,Hannah Campbell,M,1,PREVM-2011,0,CVM,27,2,2,19,4,8,2,0,
1542-41864,Eric Brown,M,1,BSCHEM-2011,0,CAS,36,1,2,19,4,9,9,0,
0375-97223,Boris White,F,1,BSABE-2011,0,CEAT,25,1,2,20,4,5,0,0,
9551-01801,Richard Walsh,M,1,BSCE-2011,0,CEAT,30,1,2,17,4,8,4,0,
7776-53277,Diane North,M,1,BSA-2011,0,CA,19,1,2,18,4,8,7,0,
4905-62763,Gavin Abraham,F,1,BSA-2011,0,CA,25,1,2,18,4,8,5,0,
6423-77266,Robert Clark,F,1,BSFT-2011,0,CA,26,1,2,19,4,8,10,0,
1626-20139,Irene Young,F,1,BSFT-2011,0,CA,35,1,2,19,4,8,7,0,
5183-99834,Emily Rampling,F,1,BSDC-2011,0,CDC,33,1,2,18,4,8,6,0,
5368-48882,Michelle Short,F,1,BSDC-2011,0,CDC,18,1,2,18,4,8,10,0,
9439-80784,Jacob Clark,F,1,BSABM-2011,0,CEM,21,1,2,17,4,7,7,0,
4256-01604,Kylie Baker,F,1,PREVM-2011,0,CVM,18,1,2,19,4,8,3,0,
7231-14308,Blake Chapman,M,1,BSAP-2011,0,CAS,26,1,2,18,4,8,4,0,
9297-53714,Zoe Morrison,F,1,BSAC-2011,0,CA-CAS,29,1,2,17,4,7,9,0,
1235-90763,Anne Knox,F,1,BSN-2011,0,CHE,25,1,2,20,4,8,8,0,
9328-38071,Amy Allan,M,1,BSHE-2011,0,CHE,21,1,2,20,4,8,14,0,
9025-89065,Jake Mitchell,M,1,BSHE-2011,0,CHE,27,1,2,20,4,8,12,0,
8962-15234,Nicola Poole,F,1,BSHE-2011,0,CHE,18,1,2,20,4,7,9,0,
2234-77918,Gordon Reid,M,1,BSHE-2011,0,CHE,18,1,2,20,4,7,11,0,
2807-42389,Evan Clark,F,1,BSHE-2011,0,CHE,18,1,2,20,4,7,12,0,
5937-09355,Charles Black,F,1,BSHE-2011,0,CHE,30,1,2,20,4,8,12,0,
9751-93581,Heather Quinn,F,1,BSHE-2011,0,CHE,30,1,2,20,4,8,13,0,
6024-48431,Sally Rees,F,2,DVM-2011,0,CVM,70,2,3,18,4,5,2,0,
7305-68223,Brian Newman,F,1,BSF-2011,0,CFNR,9,1,1,18,4,8,0,0,
5846-54947,Jane Martin,F,1,BSA-2011,0,CA,37,1,2,18,4,8,8,0,
6760-95424,Karen Marshall,F,1,CertFor,0,CFNR,26,2,2,16,4,6,0,0,
8674-49081,Fiona Vaughan,M,1,CertFor,0,CFNR,27,2,2,16,4,6,2,0,
7812-94397,Blake Chapman,F,1,CertFor,0,CFNR,23,2,2,16,4,5,0,0,
6869-08571,Claire Hudson,M,1,CertFor,0,CFNR,27,2,2,16,4,6,2,0,
9814-25282,Faith Gray,F,1,CertFor,0,CFNR,23,2,2,16,4,6,1,0,
1792-59153,Lillian Harris,F,1,CertFor,0,CFNR,27,2,2,16,4,4,0,0,
7963-82748,Molly Rees,M,1,CertFor,0,CFNR,27,2,2,16,4,6,2,0,
6134-92412,Lisa Quinn,M,1,CertFor,0,CFNR,23,2,2,16,4,7,0,0,
2902-59913,Karen Marshall,F,1,BSHE-2011,0,CHE,27,1,2,20,4,7,9,0,
