stdno,name,gender,country,curriculum,scholarship,college,earned,classif,yearlevel,allowed,grp,npriority,nalternates,ncurrent
7657-17653,Alison Peake,M,1,BSABE-2011,0,CEAT,149,4,5,19,3,8,0,0,
7846-47576,Dorothy Glover,M,1,BSA-2002,0,CA,156,4,4,19,3,2,0,0,
9400-43584,Lauren Davies,M,1,BSCE-2008,0,CEAT,86,2,3,17,3,8,5,0,
4173-19787,Yvonne McGrath,M,1,BSF-2007,0,CFNR,93,3,3,21,3,6,3,0,
2258-56886,Sophie Davies,F,1,BSF-2007,0,CFNR,124,4,4,18,3,6,1,0,
1813-24717,Alison Pullman,M,1,BSF-2011,0,CFNR,93,3,3,21,3,6,1,0,
0135-48484,Alexandra Clarkson,F,1,BSF-2011,0,CFNR,90,3,3,21,3,6,3,0,
6278-31200,Chloe Dyer,F,1,BSA-2002-PR,0,CA,152,4,4,19,3,2,0,0,
7434-10317,Alison Pullman,M,1,BSA-2002-PR,0,CA,84,3,3,21,3,3,0,0,
7625-31099,Warren Rutherford,M,1,BSA-2002-PR,0,CA,140,4,4,19,3,4,0,0,
4146-72182,Dominic Langdon,F,1,BSA-2002,0,CA,152,4,4,19,3,3,0,0,
8958-16887,Fiona Peters,F,1,BSDC-2008,0,CDC,135,4,4,19,3,5,0,0,
8421-74142,Deirdre Welch,F,1,BSBIO-2002-PB-CW,0,CAS,149,4,4,19,3,1,0,0,
8384-07198,Hannah Powell,F,1,BSF-2007,0,CFNR,82,3,3,21,3,9,2,0,
7407-21152,Samantha Bell,M,1,BSABM-2002,0,CEM,110,4,4,18,3,4,0,0,
5407-85473,Deirdre Gibson,M,1,BASOC-2012,0,CAS,124,4,4,21,3,5,0,0,
7874-26950,Dan Clark,M,1,BSEE-2010,0,CEAT,112,3,4,20,3,5,0,0,
7097-44440,Lauren Davies,F,1,BSA-2002,0,CA,99,3,4,21,3,4,0,0,
2776-43136,Adam Churchill,F,1,BSIE-2008-PR,0,CEAT,155,4,5,16,3,5,0,0,
7353-33630,Stephen Chapman,M,1,BSA-2002-PR,0,CA,120,4,4,21,3,9,3,0,
6108-96135,Stewart Lewis,F,1,BSEE-2010,0,CEAT,108,3,4,20,3,4,0,0,
6921-72020,Michael Clark,M,1,BSABM-2002,0,CEM,134,4,4,15,3,1,0,0,
1958-05985,Piers Tucker,M,1,BSSTAT-2008,0,CAS,62,2,3,18,3,8,6,0,
7937-64169,Anna Davies,F,1,BSECO-2005,0,CEM,138,4,4,16,3,1,0,0,
6126-53810,Molly Rees,M,1,BSEE-2002,0,CEAT,57,2,3,20,3,5,1,0,
0142-18396,Ian Wallace,M,1,BSHE-2011,0,CHE,145,4,4,12,3,1,0,0,
3631-40082,Katherine Morgan,M,1,BSCHEM-2002,0,CAS,147,4,4,19,3,4,0,0,
6126-16814,Emma Carr,F,1,BSA-2002-PR,0,CA,136,4,4,21,3,4,0,0,
4273-07168,Colin Duncan,M,1,BSA-2002,0,CA,149,4,4,19,3,1,0,0,
0119-40532,Austin Piper,M,1,BSAP-2002,0,CAS,98,3,4,18,3,4,0,0,
7996-42624,Colin Reid,M,1,BSA-2002,0,CA,146,4,4,19,3,2,0,0,
5850-74088,Vanessa Vaughan,M,1,BSA-2002-PR,0,CA,138,4,4,21,3,8,0,0,
0870-45793,Warren Rutherford,M,1,BSBIO-2002-CMB-CW,0,CAS,133,4,4,19,3,5,0,0,
3684-91082,Alexandra Rees,M,1,BSFT-2003,0,CA,86,3,3,18,3,4,0,0,
4883-39863,Sue Hart,F,1,DVM-2011,0,CVM,70,2,3,18,3,5,3,0,
4598-81329,Isaac Simpson,F,1,BSCHEM-2002,0,CAS,160,4,4,19,3,1,0,0,
4213-79574,Lucas Abraham,F,1,BSAP-2002,0,CAS,126,4,4,18,3,6,0,0,
5732-45428,Karen McDonald,M,1,BSSTAT-2008,0,CAS,117,4,4,19,3,5,0,0,
8680-00761,Elizabeth Campbell,F,1,DVM-2002,0,CVM,183,4,6,21,3,7,2,0,
5047-91665,Natalie Short,M,1,BSCS-2008-SP-PR,0,CAS,56,2,3,18,3,8,3,0,
6324-51531,Jason Bell,M,1,BSCS-2008-SP-PR,0,CAS,115,4,4,17,3,6,3,0,
4748-60669,Gabrielle Underwood,M,1,BSN-2002,0,CHE,111,3,4,21,3,5,0,0,
2154-43416,Dominic Allan,M,1,BSCHE-2006-GEN,0,CEAT,146,4,5,20,3,7,1,0,
9283-99773,William Lambert,M,1,BSIE-2008,0,CEAT,166,4,5,16,3,3,0,0,
4393-13922,Thomas Howard,F,1,BSA-2002-PR,0,CA,146,4,4,19,3,1,0,0,
9762-31040,Natalie Rutherford,M,1,BSCHE-2006-GEN,0,CEAT,142,3,5,20,3,8,0,0,
5032-81931,Sue Hart,F,1,BSN-2002,0,CHE,99,3,3,21,3,4,0,0,
9664-17175,Neil Rutherford,F,1,BSHE-HSP-PR-2002,0,CHE,132,4,4,16,3,3,0,0,
1162-16754,Anna Davidson,F,1,BSCE-2008,0,CEAT,114,3,4,21,3,7,2,0,
8835-71124,Theresa Turner,M,1,BSBIO-2002-MCB-PR,0,CAS,143,4,4,16,3,3,0,0,
8095-54402,Paul Hill,F,1,BSFT-2003-PR,0,CA,148,4,4,17,3,2,0,0,
0103-59296,Carol Springer,F,1,BSMATH-2011,0,CAS,111,4,4,18,3,6,0,0,
5952-90831,Gordon Gibson,M,1,BSDC-2011,0,CDC,135,4,4,19,3,5,0,0,
2735-30806,Thomas Howard,F,1,BSBIO-2002-MCB-PR,0,CAS,131,4,4,19,3,5,0,0,
3271-19871,Luke Hart,F,1,BSECO-2005,0,CEM,131,4,4,16,3,3,0,0,
2406-13498,Maria Hardacre,M,1,BSEE-2002,0,CEAT,145,3,5,19,3,4,0,0,
1410-61932,Katherine Taylor,M,1,BSCS-2008-SP-PR,0,CAS,101,3,4,17,3,4,0,0,
9598-51368,Julian Sanderson,F,1,BSABE-2011,0,CEAT,168,4,5,19,3,1,0,0,
3617-84314,Oliver Ogden,M,1,BSCS-2008-SP-PR,0,CAS,111,4,4,17,3,7,1,0,
3410-36470,Melanie Quinn,M,1,BSIE-2008,0,CEAT,86,2,3,20,3,7,8,0,
1900-05452,Anna Berry,F,1,BSMATH-2011,0,CAS,93,3,4,18,3,6,0,0,
7416-20554,Vanessa Vaughan,M,1,BACA-2011-PR,0,CAS,107,3,4,18,3,5,0,0,
1142-42404,Sue Wallace,F,1,BACA-2002-SPCM-PR,0,CAS,102,3,4,18,3,4,0,0,
8942-77547,John Bell,F,1,BSCHE-2006-GEN,0,CEAT,157,4,5,20,3,1,0,0,
1744-96016,Lillian Blake,F,1,BSCHEM-2002,0,CAS,146,4,4,19,3,4,0,0,
3677-95949,Kimberly Hart,F,1,BSA-2002,0,CA,140,4,4,19,3,3,0,0,
3499-60153,Anna Berry,F,1,DVM-2002,0,CVM,181,4,6,21,3,6,0,0,
8263-36777,Thomas Howard,M,1,BSA-2002,0,CA,84,3,3,21,3,6,0,0,
0528-76327,Diana Martin,M,1,BSMST-2002-MATH,0,CAS,96,3,4,18,3,7,3,0,
9361-02990,Alison Hodges,F,1,BSAP-2002,0,CAS,85,3,3,20,3,2,0,0,
4929-40045,Amanda Davies,F,1,BSCHE-2006-GEN,0,CEAT,122,3,4,20,3,7,0,0,
0098-17501,Jan Welch,M,1,BSIE-2008,0,CEAT,179,4,5,16,3,1,0,0,
5186-54457,Alexander Wilson,F,1,BSFT-2003-PR,0,CA,145,4,4,17,3,1,0,0,
4521-15666,Kylie Gill,M,1,BSABT-2009-PR,0,CA,118,4,4,19,3,7,0,0,
5536-57258,Julian Marshall,M,1,BACA-2002-SPCM-TH,0,CAS,107,3,4,18,3,6,1,0,
3782-63472,Jennifer Gill,M,1,BSAECO-2011,0,CEM,65,2,3,18,3,7,5,0,
7151-66585,Richard Dyer,F,1,BSDC-2008,0,CDC,138,4,4,19,3,3,0,0,
1460-03452,James Clark,F,1,BSABE-2011,0,CEAT,133,3,4,20,3,6,0,0,
3918-93049,Caroline Davidson,M,1,BSCS-2008-SP-PR,0,CAS,125,4,4,17,3,6,0,0,
9788-31488,Frank Hunter,F,1,BSHE-FD-PS-PR-2002,0,CHE,106,3,4,21,3,3,0,0,
7384-13697,Lillian Pullman,F,1,BSDC-2008,0,CDC,120,4,4,18,3,8,2,0,
1876-33726,Diana Poole,M,1,BACA-2011-PR,0,CAS,126,4,4,18,3,3,0,0,
4305-47176,Theresa Turner,M,1,DVM-2002,0,CVM,119,3,4,21,3,3,0,0,
9690-95776,Joe Mackay,F,1,BSAECO-2002,0,CEM,111,4,4,18,3,6,0,0,
9515-59639,Christopher Hunter,F,1,BSDC-2008,0,CDC,148,4,4,19,3,1,0,0,
6386-98799,Fiona Lee,F,1,DVM-2002,0,CVM,149,3,5,21,3,6,1,0,
7046-43936,Jason Bell,M,1,DVM-2002,0,CVM,163,3,5,21,3,6,0,0,
2737-95808,Virginia Taylor,F,1,BSFT-2003-PR,0,CA,151,4,4,17,3,1,0,0,
3316-18192,Zoe Piper,F,1,BSF-2007,0,CFNR,99,3,4,18,3,6,0,0,
3628-92527,Ruth Bailey,F,1,BSIE-2008-PR,0,CEAT,175,4,5,16,3,4,0,0,
7475-70921,Colin Reid,F,1,BSDC-2008,0,CDC,126,4,4,18,3,5,0,0,
5919-43018,Colin Duncan,M,1,BSN-2002,0,CHE,135,4,4,21,3,2,0,0,
0911-74743,Lisa Hodges,M,1,BSCE-2008,0,CEAT,172,4,5,19,3,3,0,0,
7540-29830,Mary Anderson,M,1,BSCHE-2006-GEN,0,CEAT,131,3,4,20,3,8,2,0,
5986-87659,Caroline Poole,M,1,BSA-2002,0,CA,102,3,4,21,3,2,0,0,
4091-50855,Liam Parsons,F,1,BSDC-2008,0,CDC,141,4,4,19,3,3,0,0,
1828-00023,Phil Russell,F,1,BSABE-2011,0,CEAT,121,3,4,20,3,6,1,0,
5175-47737,Rose Berry,M,1,BSBIO-2002-GEN-CW,0,CAS,99,3,4,19,3,8,3,0,
9470-51833,Dorothy Glover,F,1,BSFT-2003,0,CA,103,3,4,20,3,5,0,0,
0214-10483,Rose Berry,F,1,BSAECO-2002,0,CEM,129,4,4,18,3,4,0,0,
5725-16631,Colin Reid,M,1,BSEE-2002,0,CEAT,143,4,5,19,3,6,0,0,
9718-64729,Emily Murray,M,1,DVM-2002,0,CVM,191,4,6,21,3,4,0,0,
0825-55862,Boris White,M,1,BASOC-2002-TH,0,CAS,123,4,4,18,3,2,0,0,
5786-49261,Audrey Langdon,F,1,BSECO-2005,0,CEM,128,4,4,16,3,3,0,0,
4271-48173,Kevin Newman,M,1,BSA-2002,0,CA,76,2,3,21,3,8,1,0,
9869-34492,Diana McLean,2,1,BSIE-2008-PR,0,CEAT,182,4,5,16,3,1,0,0,
0273-11551,Robert Buckland,M,1,BSCS-2008-SP-PR,0,CAS,118,4,4,17,3,5,0,0,
4278-89126,Andrea Blake,M,1,BSEE-2010,0,CEAT,151,4,5,19,3,3,0,0,
3929-31855,Austin MacLeod,F,1,DVM-2002,0,CVM,118,2,4,21,3,6,1,0,
7275-93591,Lisa Hodges,F,1,BSMATH-2011,0,CAS,90,3,4,18,3,6,3,0,
6500-28789,Nicholas Anderson,F,1,BSAC-2002,0,CA-CAS,176,4,5,19,3,3,0,0,
9090-28827,Jasmine Campbell,F,1,BSCS-2008-SP-PR,0,CAS,135,4,4,17,3,3,0,0,
1325-57026,Sue Bailey,M,1,BSEE-2010,0,CEAT,163,4,5,19,3,6,0,0,
9222-28798,Sebastian North,F,1,BSDC-2011,0,CDC,93,3,3,18,3,8,1,0,
0059-94824,Lauren Thomson,F,1,BSAP-2002,0,CAS,114,4,4,18,3,6,0,0,
1626-05389,Kylie Gill,F,1,BSBIO-2002-ZOO-CW,0,CAS,140,4,4,19,3,3,0,0,
2764-43364,David Hunter,F,1,BSHE-ST-PR-2002,0,CHE,141,4,4,13,3,1,0,0,
6342-95547,Michelle Bower,M,1,BSCHE-2006-ST-TH,0,CEAT,139,3,4,21,3,8,0,0,
5106-63607,Emily Rampling,F,1,BSIE-2008,0,CEAT,163,4,5,16,3,4,0,0,
3266-32869,Alison Forsyth,F,1,PREVM-2002,0,CVM,41,4,2,19,3,7,1,0,
4407-34314,Donna Mitchell,M,1,BSFT-2003,0,CA,103,3,4,20,3,7,0,0,
0264-87988,Isaac Nolan,F,1,BSAC-2002,0,CA-CAS,179,4,5,19,3,2,0,0,
5208-17326,Robert Sanderson,M,1,BSCS-2008-SP-PR,0,CAS,126,4,4,17,3,4,0,0,
1397-21656,Lillian Harris,F,1,BSCS-2008-SP-PR,0,CAS,126,4,4,17,3,5,0,0,
9637-55788,Samantha Langdon,M,1,BSCS-2008-SP-PR,0,CAS,124,4,4,17,3,3,0,0,
4867-21229,Leah Vaughan,F,1,BSEE-2010,0,CEAT,142,4,5,19,3,3,0,0,
4543-77669,Jane Martin,M,1,BACA-2011-PR,0,CAS,87,3,3,18,3,6,5,0,
0161-48392,Donna McDonald,F,1,BSAECO-2002,0,CEM,124,4,4,18,3,1,0,0,
9180-35491,Jane Parr,F,1,BSFT-2003-PR,0,CA,145,4,4,17,3,2,0,0,
0054-04221,Isaac Nolan,M,1,BSSTAT-2008,0,CAS,142,4,4,18,3,1,0,0,
2165-90692,Austin Piper,F,1,BSCE-2008,0,CEAT,181,4,5,19,3,1,0,0,
2022-21145,Frank North,F,1,BSA-2002,0,CA,156,4,4,19,3,2,0,0,
1512-22908,Maria Hardacre,F,1,BSIE-2008,0,CEAT,182,4,5,16,3,2,0,0,
9137-41518,Carl Vance,M,1,BSCS-2008-SP-PR,0,CAS,71,2,3,18,3,6,0,0,
4920-46820,Kevin Cameron,F,1,BASOC-2002-TH,0,CAS,135,4,4,18,3,1,0,0,
9395-68328,Isaac Scott,M,1,BSCHEM-2002,0,CAS,135,4,4,18,3,7,0,0,
5824-40337,Ryan Metcalfe,M,1,BSCE-2008,0,CEAT,87,2,3,17,3,2,0,0,
9384-45615,Caroline Poole,M,1,BSEE-2002,0,CEAT,86,2,3,20,3,7,3,0,
2577-34283,Boris White,M,1,BSEE-2010,0,CEAT,145,3,5,19,3,1,0,0,
5702-99427,Adam Marshall,M,1,BSAECO-2002,0,CEM,115,4,4,18,3,5,0,0,
3690-97027,Hannah Skinner,F,1,BSABM-2002,0,CEM,110,4,4,18,3,5,0,0,
1504-02338,Jennifer Nash,F,1,BACA-2002-SPCM-PR,0,CAS,123,4,4,18,3,4,0,0,
8212-62118,Anna Berry,F,1,BSHE-2011,0,CHE,57,2,2,20,3,8,5,0,
2558-87881,Phil Reid,M,1,BSSTAT-2008,0,CAS,132,4,4,19,3,6,0,0,
2965-30758,Nathan Sutherland,F,1,BSA-2002,0,CA,145,4,4,19,3,3,0,0,
8520-75802,Carol Lambert,F,1,BSFT-2003,0,CA,110,3,4,20,3,3,0,0,
9126-19147,Amy Dickens,M,1,BSCS-2008-SP-PR,0,CAS,119,4,4,17,3,3,0,0,
1300-94220,Julia Payne,M,1,BSAECO-2002,0,CEM,107,3,4,18,3,6,5,0,
1453-19118,Lillian Taylor,M,1,BSCHE-2006-GEN,0,CEAT,174,4,5,20,3,2,0,0,
6057-42909,Maria Ince,M,1,BSEE-2010,0,CEAT,142,4,5,19,3,2,0,0,
3154-19519,Anne Arnold,M,1,BSEE-2010,0,CEAT,146,4,5,19,3,4,0,0,
3031-25299,Lillian Blake,F,1,BSFT-2011-PR,0,CA,142,4,4,17,3,2,0,0,
8992-90416,Richard Lee,F,1,BSFT-2003,0,CA,139,4,4,20,3,1,0,0,
5057-08354,Adrian Vance,F,1,BSF-2007,0,CFNR,59,2,3,21,3,6,3,0,
8870-10354,Adrian Morrison,M,1,BSAP-2002,0,CAS,95,3,4,18,3,5,0,0,
6342-38908,Richard Dyer,M,1,BSIE-2008-PR,0,CEAT,185,4,5,16,3,2,0,0,
7844-56123,Isaac Nolan,F,1,BSSTAT-2008,0,CAS,143,4,4,18,3,3,0,0,
5278-33926,Joshua Metcalfe,M,1,BSAP-2002,0,CAS,132,4,4,18,3,1,0,0,
5781-36044,Justin Ince,F,1,BSSTAT-2008,0,CAS,131,4,4,19,3,5,0,0,
1864-46243,Liam Parsons,F,1,BSA-2002-PR,0,CA,103,3,4,21,3,7,6,0,
1751-87366,Edward Piper,M,1,BSAM-2002-ASO,0,CAS,136,4,4,16,3,1,0,0,
3384-22540,Andrew Berry,M,1,BSCE-2008,0,CEAT,157,4,5,20,3,5,0,0,
1355-97622,Zoe Morrison,F,1,BSA-2002,0,CA,114,3,4,21,3,7,4,0,
7172-08191,Robert Buckland,F,1,BSA-2002,0,CA,146,4,4,19,3,3,0,0,
1346-12814,Jack Hardacre,F,1,DVM-2002,0,CVM,202,4,6,21,3,5,0,0,
3149-28372,Karen McDonald,M,1,BSCE-2008,0,CEAT,161,4,5,20,3,4,0,0,
0060-37982,Brandon Powell,F,1,BSFT-2003-PR,0,CA,151,4,4,17,3,1,0,0,
6960-89452,Evan Hodges,M,1,BSEE-2010,0,CEAT,176,4,5,19,3,2,0,0,
4024-64131,Karen Hardacre,F,1,BSN-2011,0,CHE,108,3,4,19,3,3,0,0,
6689-53427,Peter Knox,F,1,BSA-2002,0,CA,137,4,4,21,3,3,0,0,
7370-35329,John Mitchell,M,1,BSHE-2011,0,CHE,119,4,4,21,3,6,0,0,
2103-44048,Nicola Burgess,F,1,BSAC-2002,0,CA-CAS,185,4,5,19,3,1,0,0,
1110-56990,Carl Vance,M,1,BSIE-2013-SP,0,CEAT,129,3,4,21,3,6,3,0,
8807-66631,Thomas Howard,M,1,BSCE-2008,0,CEAT,107,3,4,21,3,7,2,0,
0223-56504,Andrew Churchill,F,1,BSCHE-2006-GEN,0,CEAT,117,3,4,20,3,3,0,0,
3218-15310,Diana Martin,M,1,BSCHE-2006-GEN,0,CEAT,117,3,4,20,3,9,5,0,
9101-94801,Vanessa Vaughan,F,1,BSABM-2002,0,CEM,110,4,4,18,3,6,1,0,
9756-66332,Dorothy Russell,M,1,BSCS-2008-SP-PR,0,CAS,129,4,4,17,3,5,0,0,
1689-01364,Jessica Rampling,M,1,DVM-2011,0,CVM,67,2,3,18,3,5,3,0,
9283-53112,Neil Coleman,F,1,BSDC-2008,0,CDC,114,4,4,18,3,2,0,0,
0051-10937,Claire Hudson,M,1,BSCHE-2006-ST-TH,0,CEAT,178,4,5,20,3,4,0,0,
1489-04561,James Oliver,F,1,DVM-2002,0,CVM,122,3,4,21,3,6,1,0,
2365-58110,Jane Martin,F,1,BSA-2002,0,CA,121,4,4,21,3,8,0,0,
7990-66332,Julian Marshall,M,1,BSIE-2008,0,CEAT,50,2,2,18,3,7,6,0,
9282-64900,Richard Walsh,M,1,BSCHE-2006-PPT,0,CEAT,155,4,5,20,3,8,1,0,
9476-56202,Sue Wallace,M,1,BSEE-2002,0,CEAT,71,2,3,20,3,7,4,0,
8745-51929,Gordon Clarkson,M,1,BSBIO-2002-MCB-PR,0,CAS,108,3,4,19,3,7,7,0,
8783-26582,Jennifer Duncan,M,1,BSCE-2008,0,CEAT,178,4,5,19,3,1,0,0,
0450-20626,James Paterson,M,1,BSEE-2010,0,CEAT,152,4,5,19,3,1,0,0,
1981-23879,Olivia Churchill,M,1,BSIE-2008,0,CEAT,170,4,5,16,3,2,0,0,
0765-34452,Jessica Wilson,F,1,BSDC-2008,0,CDC,87,3,3,18,3,7,2,0,
1499-69449,Ruth Taylor,F,1,BSBIO-2002-ZOO-CW,0,CAS,141,4,4,19,3,3,0,0,
1694-29128,Angela Vance,F,1,BSCE-2008,0,CEAT,181,4,5,19,3,1,0,0,
5006-42305,Dominic Langdon,F,1,BSA-2002,0,CA,152,4,4,19,3,2,0,0,
8140-19653,Jacob Clark,F,1,BSBIO-2002-SYS-TH,0,CAS,142,4,4,19,3,3,0,0,
5578-00130,Stephanie Sanderson,M,1,BSCHE-2006-GEN,0,CEAT,174,4,5,20,3,3,0,0,
8568-41791,Lisa Forsyth,F,1,BSF-2007,0,CFNR,123,4,4,18,3,6,0,0,
1127-33110,Julia Morrison,M,1,BSFT-2003-PR,0,CA,128,4,4,21,3,6,0,0,
3120-96634,John Cornish,F,1,BSDC-2008,0,CDC,142,4,4,19,3,1,0,0,
2082-03260,Sally Rees,F,1,BSAECO-2011,0,CEM,114,4,4,18,3,7,0,0,
2826-30633,Audrey Parr,F,0,BSA-2002,0,CA,102,3,4,21,3,3,0,0,
4308-09488,Carolyn Welch,F,1,BSAM-2011,0,CAS,105,3,4,18,3,5,0,0,
0457-76371,Ruth Grant,F,1,BSAM-2002-ASO,0,CAS,142,4,4,16,3,1,0,0,
3175-39014,William Lambert,F,1,BSCHEM-2002,0,CAS,121,3,4,18,3,6,3,0,
6014-81070,Diane Lawrence,M,1,BSABE-2011,0,CEAT,153,4,5,19,3,9,1,0,
3852-04919,Grace Davies,M,1,BSCE-2008,0,CEAT,181,4,5,19,3,1,0,0,
5251-51569,Maria Ince,M,1,BSABE-2011,0,CEAT,137,3,4,20,3,6,1,0,
9237-02451,Grace May,F,1,BSCHEM-2002,0,CAS,127,4,4,18,3,4,0,0,
6563-32399,Adrian Mathis,F,1,BSMST-2002-BIO,0,CAS,102,3,4,18,3,3,0,0,
7368-14897,Donna McDonald,F,1,BSFT-2003,0,CA,97,3,4,20,3,6,2,0,
6352-19217,Paul Hill,F,1,BSBIO-2002-MCB-CW,0,CAS,144,4,4,19,3,1,0,0,
4580-18282,Maria Hardacre,F,1,BSAECO-2002,0,CEM,100,3,4,18,3,2,0,0,
6817-99706,Sonia Brown,M,1,BSA-2002,0,CA,154,4,4,19,3,1,0,0,
7182-69375,William Lambert,F,1,BSA-2002-PR,0,CA,156,4,4,19,3,1,0,0,
6927-86493,Joe Mackay,F,1,DVM-2002,0,CVM,197,4,6,21,3,5,0,0,
4373-73719,Vanessa King,F,1,BSHE-HSP-PR-2002,0,CHE,136,4,4,13,3,2,0,0,
1722-96733,Paul Mackay,M,1,DVM-2002,0,CVM,145,3,5,21,3,4,0,0,
5604-43162,Audrey Abraham,M,1,BASOC-2002-TH,0,CAS,129,4,4,18,3,1,0,0,
0910-34215,Andrea Blake,M,1,BSAP-2002,0,CAS,89,3,3,20,3,6,1,0,
6893-46493,Sebastian North,F,1,BSA-2002-PR,0,CA,155,4,4,19,3,1,0,0,
5730-80108,Caroline Davidson,F,1,BSA-2002,0,CA,132,4,4,21,3,4,0,0,
2757-82764,Edward Ogden,F,1,DVM-2002,0,CVM,147,3,5,21,3,7,0,0,
4436-40058,Gordon Harris,F,1,BACA-2011,0,CAS,63,2,3,18,3,6,4,0,
7752-38013,Hannah Powell,M,1,BSHE-2011,0,CHE,66,2,3,21,3,7,1,0,
4686-38776,Justin Duncan,F,1,BSF-2007,0,CFNR,124,4,4,18,3,6,0,0,
8113-81215,Carl Langdon,M,1,BSF-2011,0,CFNR,115,3,4,18,3,6,4,0,
0459-73346,Molly Rees,F,1,BSF-2007,0,CFNR,111,3,4,18,3,6,0,0,
5776-50320,Ruth Grant,M,1,BSF-2007,0,CFNR,121,4,4,18,3,2,0,0,
6778-73436,Rebecca Ball,F,1,DVM-2002,0,CVM,204,4,6,21,3,3,0,0,
6961-01913,Justin Forsyth,F,1,BSDC-2008,0,CDC,132,4,4,19,3,2,0,0,
7964-05881,Charles Black,F,1,BSDC-2008,0,CDC,145,4,4,19,3,2,0,0,
2805-25198,Leah Vaughan,F,1,BSN-2002,0,CHE,151,4,4,12,3,3,0,0,
9017-67740,Audrey Parr,M,1,BSABM-2002,0,CEM,131,4,4,15,3,3,0,0,
1923-83540,Rose Berry,M,1,BSA-2002-PR,0,CA,155,4,4,19,3,1,0,0,
1999-07298,Sally Forsyth,F,1,BSA-2002-PR,0,CA,102,3,4,21,3,7,0,0,
3928-96724,Theresa Ferguson,M,1,BSAE-2006,0,CEAT,102,3,4,19,3,7,0,0,
8760-78283,Amy Marshall,F,1,BACA-2002-WR-PR,0,CAS,144,4,4,18,3,1,0,0,
2142-66014,Ava Dickens,F,1,BSMST-2002-MATH,0,CAS,135,4,4,19,3,1,0,0,
6788-18765,Carl Avery,F,1,BSHE-HSP-PR-2002,0,CHE,135,4,4,13,3,2,0,0,
8028-42677,Angela Gill,M,1,BSBIO-2002-ZOO-CW,0,CAS,141,4,4,19,3,4,0,0,
1544-74598,Boris Churchill,M,1,BASOC-2012,0,CAS,96,3,4,21,3,8,0,0,
8057-88913,Adrian Morrison,M,1,BSAP-2002,0,CAS,126,4,4,18,3,5,0,0,
4837-37717,Colin Duncan,F,1,BSABE-2011,0,CEAT,145,3,5,19,3,7,2,0,
2232-15420,Luke Hart,F,1,BSCE-2008,0,CEAT,78,2,3,17,3,4,0,0,
8711-31903,Richard Avery,M,1,BSBIO-2002-WLDL-SP,0,CAS,111,3,4,19,3,2,0,0,
5514-60264,Jacob Clark,F,1,BSABM-2011,0,CEM,95,3,4,18,3,6,4,0,
3129-76796,Amy Skinner,F,1,BSF-2007,0,CFNR,33,1,2,21,3,8,6,0,
0607-23481,Dominic Smith,F,1,BASOC-2002-TH,0,CAS,132,4,4,18,3,1,0,0,
2911-19572,Olivia Davies,F,1,BSBIO-2002-MCB-PR,0,CAS,115,4,4,19,3,6,1,0,
9060-32088,James Manning,M,1,BSCS-2008-SP-PR,0,CAS,92,3,4,17,3,6,5,0,
2292-35665,Evan Hodges,F,1,BSCE-2008,0,CEAT,137,3,5,20,3,6,0,0,
7801-42679,Lisa Nash,F,1,BSCE-2011,0,CEAT,141,4,5,20,3,7,1,0,
4513-42328,Stewart Lewis,M,1,DVM-2002,0,CVM,132,3,4,21,3,7,1,0,
3141-51114,Julia Howard,M,1,BSABE-2011,0,CEAT,174,4,5,19,3,1,0,0,
1372-72398,Diane Stewart,F,1,BSFT-2003-PR,0,CA,139,4,4,21,3,6,0,0,
4130-29870,Justin Brown,F,1,BSBIO-2002-MCB-PR,0,CAS,118,4,4,19,3,6,2,0,
2355-89180,Ian Manning,M,1,BSCS-2008-SP-PR,0,CAS,44,2,2,18,3,8,9,0,
3817-50322,Pippa Walsh,M,1,BSEE-2010,0,CEAT,166,4,5,19,3,5,0,0,
0631-03106,Melanie Quinn,M,1,BSHE-2002,0,CHE,65,2,3,18,3,8,1,0,
9627-29440,Dorothy Johnston,F,1,BSCHE-2006-ST-TH,0,CEAT,101,3,4,21,3,6,0,0,
5046-97413,Jane Baker,M,1,BSA-2002-PR,0,CA,139,4,4,19,3,7,0,0,
9520-90211,Amy Dickens,M,1,BSCS-2008-SP-PR,0,CAS,113,4,4,17,3,5,0,0,
8623-79969,Pippa North,F,1,BSA-2002,0,CA,155,4,4,19,3,1,0,0,
7941-05090,Deirdre Gibson,F,1,BACA-2002-WR-TH,0,CAS,117,4,4,18,3,3,0,0,
0028-60179,Katherine Morgan,M,1,BACA-2002-WR-PR,0,CAS,117,4,4,18,3,6,0,0,
4042-44281,Gordon Clarkson,F,1,BSA-2002,0,CA,156,4,4,19,3,1,0,0,
1099-06860,Stewart Arnold,F,1,BSCHE-2006-GEN,0,CEAT,180,4,5,16,3,3,0,0,
9152-55023,Justin McLean,F,1,BSMST-2002-BIO,0,CAS,123,4,4,18,3,6,0,0,
4955-27788,Dominic McLean,M,1,BSIE-2008,0,CEAT,168,4,5,16,3,4,0,0,
1886-75043,Joan Wright,F,1,BSCS-2008-SP-PR,0,CAS,125,4,4,17,3,4,0,0,
5928-46391,Natalie Rutherford,M,1,BSCHE-2006-GEN,0,CEAT,76,2,3,20,3,7,0,0,
3078-90610,Sue Paterson,M,1,BSCHE-2006-GEN,0,CEAT,154,4,5,20,3,5,0,0,
0520-03795,Katherine Taylor,M,1,BSABM-2011,0,CEM,86,3,3,18,3,6,5,0,
